dates,AI.PA,ALV.DE,ABI.BR,MTS.MC,ASML.AS,G.MI,CS.PA,BBVA.MC,BBVA.MC,BAS.F,BAYN.DE,BMW.DE,BNP.PA,CA.PA,CRH.L,DAI.F,BN.PA,DBK.DE,DBK.DE,ENEL.MI,ENGI.PA,ENGI.PA,ENI.MI,EOAN.F,EI.PA,IBE.MC,ITX.MC,INGA.AS,ISP.MI,OR.PA,MC.PA,MUV2.DE,ORA.PA,PHIA.AS,REP.F,RWE.F,SGO.PA,SAN.PA,SAP.F,SU.PA,SIE.F,GLE.PA,TEF.MC,FP.PA,UL.AS,UCG.MI,UNA.AS,DG.PA,VIV.PA,VOW.F
6/7/2017,108.550003,170.550003,102.393486,18.440001,118.800003,13.73,23.525,7.241573,7.241573,83.732002,117.75,84.599998,63.48,22.452345,2758.000977,65.123001,67.230003,15.485,15.485,4.70809,13.3964,13.3964,13.390579,8.452,117.650002,7.008043,36.015064,14.809575,2.544,190.25,228.050003,174,14.91382,31.385,14.524247,19.481001,47.974037,25.371971,95.325996,68.139999,126.975998,47.105,9.8202,44.713234,228.344131,15.53,50.143852,76.082458,20.315001,138.399994
6/8/2017,108.349998,172.050003,100.031693,18.799999,119.599998,13.97,23.754999,7.353195,7.353195,84.139999,118.75,84.110001,63.720001,22.45719,2781.828125,65.163002,66.639999,15.625,15.625,4.851413,13.645205,13.645205,13.487683,8.787,117.5,7.00317,36.243919,15.036052,2.57,188.300003,227,175.850006,14.845654,31.924999,14.44461,20.013,48.027649,25.490025,95.848999,68.230003,127.82,47.799999,9.874103,44.920399,226.830292,16.030001,49.483547,76.43956,20.094999,137.690994
6/9/2017,109.800003,173.850006,99.933289,18.969999,119.900002,14.07,24.025,7.367024,7.367024,86.550003,119.050003,84.43,64.510002,22.41843,2855.29541,65.313004,66.910004,15.815,15.815,4.80822,13.591541,13.591541,13.497393,8.786,118.25,6.967117,36.224018,15.282222,2.586,190.050003,227.899994,177.300003,14.87,32.02,14.364,19.65,48.709999,25.490025,94.925003,68.919998,128.968002,48,9.859402,45.078239,228.09996,16.129999,49.522968,77.38192,20.049999,137.800003
6/12/2017,109.150002,173.600006,99.342834,18.879999,115.199997,14.22,24.07,7.260341,7.260341,85.700996,118.449997,84.900002,63.389999,22.578318,2825.51123,65.722,66.309998,15.46,15.46,4.75521,13.323222,13.323222,13.555655,8.657,116.800003,6.837519,35.61705,15.045898,2.574,187.5,224.100006,177.699997,15.065,31.799999,14.5,19.35,48.665001,25.430998,92.25,67.440002,126.334,46.974998,9.8202,44.871075,226.146637,15.96,48.714836,76.975212,19.635,138.863007
6/13/2017,110.150002,173.25,99.687263,18.924999,116.699997,14.5,24.1,7.326524,7.326524,86.400002,119.900002,85.059998,63.349998,22.573473,2824.518555,65.898003,66.699997,15.565,15.565,4.7611,13.240288,13.240288,13.594497,8.642,119.849998,6.850187,35.681732,15.011435,2.586,187.350006,227.649994,177.399994,14.88,31.82,14.45,19.497,48.935001,25.519539,93.650002,67.550003,126.384003,47.064999,9.83,44.856277,227.611633,16.219999,48.675411,77.064491,19.745001,139.949997
6/14/2017,108.599998,173.949997,99.588852,18.559999,116.699997,14.51,24.045,7.220829,7.220829,86.411003,121.449997,84.110001,62.400002,22.772125,2821.540039,65.698997,66.599998,15.275,15.275,4.765027,13.503728,13.503728,13.448842,8.838,120.050003,6.889163,35.039936,14.794805,2.578,188.100006,227.899994,178.399994,14.855,32.165001,14.406,19.745001,48.849998,25.588404,93.959,66.919998,126.802002,46.349998,9.751,44.150928,228.002289,15.87,48.438885,77.917572,19.85,138.455994
6/15/2017,107.449997,173,99.933289,18.045,114.599998,14.41,23.924999,7.207988,7.207988,85.060997,121.599998,83.419998,61.849998,22.573473,2778.849609,65.102997,66.690002,15.12,15.12,4.774843,13.591541,13.591541,13.371159,8.778,119.650002,6.875522,34.796158,14.848963,2.566,188.300003,226.399994,176.050003,14.64,31.6,13.786,19.743999,47.98,25.578566,93.314003,66.800003,126.061996,46.470001,9.551,43.889503,225.65831,15.78,48.788746,77.828293,20.145,136.804001
6/16/2017,109.800003,174.449997,99.982483,17.9,116,14.59,24.225,7.221817,7.221817,85.031998,122.800003,83.360001,62.049999,21.846704,2800.691406,65.347,67.43,15,15,4.829817,13.674477,13.674477,13.448842,8.855,120.75,6.99635,35.034962,14.908044,2.556,191,230.699997,176.550003,14.735,31.870001,13.865,20.177,48.139999,25.64743,94.246002,67.550003,124.210999,46.490002,9.625,44.205185,226.586136,15.7,49.089336,78.949188,20.559999,135.800003
6/19/2017,112.5,176.199997,100.523735,18.385,117.449997,14.61,24.295,7.319609,7.319609,87.000999,123.300003,84,63.060001,21.89031,2847.353027,65.692001,67.57,15.38,15.38,4.841597,13.659841,13.659841,13.507103,8.976,120.699997,6.985631,35.378246,15.040975,2.544,190.899994,232.800003,178.75,14.56,33.924999,13.945,20.138,48.665001,25.735971,95.494003,69.199997,126.487,47.139999,9.708,44.540596,227.367462,15.75,49.473694,79.157509,20.545,136.348007
6/20/2017,112.75,175.850006,101.163383,17.844999,116.150002,14.44,24.27,7.252439,7.252439,86.786003,121.800003,83.650002,62.549999,21.900002,2861.252197,65.617996,68.540001,15.215,15.215,4.80233,13.581784,13.581784,13.235213,9.084,120.050003,6.977836,34.980232,14.863733,2.534,191.25,232.399994,178.75,14.415,33.419998,13.74,19.844999,48.34,25.676945,95.059998,68.870003,125.349998,46.849998,9.585,43.953625,226.976791,15.61,49.404705,79.266624,20.665001,136.100006
6/21/2017,112.599998,175.050003,100.671349,18.219999,116.800003,14.69,24.045,7.249476,7.249476,85.980003,121.800003,83.599998,62.139999,21.860001,2854.30249,65.351997,68.309998,15.195,15.195,4.888717,13.484214,13.484214,13.303185,9.064,118.599998,7.015838,34.845905,14.834192,2.596,190,231.899994,178.149994,14.51,33.165001,13.675,19.603001,48.365002,25.804838,95.171997,68.980003,124.617996,46.470001,9.53,43.80072,226.390808,16.17,49.375137,78.859917,20.57,136.100006
6/22/2017,111.900002,174.899994,100.572929,18.785,117.300003,14.54,24.02,7.222805,7.222805,85.510002,122.5,84.169998,61.93,21.85,2819.554443,65.500999,67.650002,15.045,15.045,4.835707,13.450064,13.450064,13.264344,9.021,118.949997,6.946654,34.895657,14.720954,2.614,189.600006,231.850006,177.75,14.4,32.755001,13.56,19.601,48.169998,25.637592,95.972,70.459999,125.300003,46.380001,9.515,43.751392,225.365295,15.85,49.306152,78.363945,20.575001,138.5
6/23/2017,111.5,173.899994,99.342834,18.844999,120,14.49,23.92,7.149707,7.149707,85.150002,121.900002,83.599998,61.5,22.01,2801.684082,65.142998,67.480003,14.9,14.9,4.80822,13.576905,13.576905,13.186662,8.914,118.25,6.889163,34.686703,14.696338,2.616,188.100006,231.649994,177.300003,14.37,32.834999,13.5,19.179001,48.205002,25.549051,95.728996,70.160004,124.778999,46.084999,9.496,43.514633,227.416306,15.77,49.187885,78.33419,20.594999,137.300003
6/26/2017,111.5,174.550003,100.425323,18.969999,119.599998,14.51,23.99,7.220829,7.220829,85.139999,122.150002,83.489998,61.599998,22.215,2813.657471,65.372002,69.440002,15.04,15.04,4.859267,13.645205,13.645205,13.206083,8.96,118.449997,7.021685,34.76133,14.765265,2.708,195.350006,230.850006,178.050003,14.39,32.799999,13.575,18.837,48.07,25.529377,96.163002,70.07,125.976997,46.580002,9.525,43.509697,227.025635,16.120001,49.582104,78.869843,20.434999,137.100998
6/27/2017,111.050003,174.350006,99.244423,19.549999,118.599998,14.33,23.885,7.284049,7.284049,84.683998,121.75,82.860001,62.650002,22.26,2765.12915,64.75,67.93,15.52,15.52,4.712017,13.342737,13.342737,13.1284,8.607,116.449997,6.848238,34.651875,14.908044,2.756,191.199997,229.800003,176.399994,14.25,32.540001,13.58,18.287001,47.560001,25.676945,93.5,69.169998,124,47.299999,9.407,43.80072,224.388641,16.209999,49.138611,77.074409,20.23,137.802002
6/28/2017,110.449997,174.350006,98.653976,19.85,117.949997,14.53,24.17,7.38678,7.38678,83.731003,121.699997,83.68,64.330002,22.424999,2757.008057,65.084999,67.589996,15.74,15.74,4.751283,13.323222,13.323222,13.167241,8.56,114.300003,6.859931,34.363316,15.001588,2.812,190.199997,226.649994,176.350006,14.19,31.975,13.63,18.004,47.52,25.755648,93.797997,69,123.204002,48.465,9.213,43.835247,220.091324,16.870001,48.936577,76.737152,20.299999,137.212006
6/29/2017,108.25,173.100006,96.016647,19.645,113.550003,14.62,24.165001,7.310719,7.310719,81.849998,118.099998,82.720001,63.970001,22.08,2730.202393,64.134003,66.379997,15.825,15.825,4.65508,13.074418,13.074418,12.914772,8.296,111.849998,6.782951,33.751373,14.937584,2.774,183.449997,218.25,175.75,14.035,31.215,13.455,17.249001,46.700001,25.558889,90.306,67.769997,119.920998,48.52,9.1,43.307468,217.307816,16.58,47.532192,74.287033,19.674999,135.600006
6/30/2017,108.199997,172.399994,95.170334,19.875,114.099998,14.41,23.950001,7.176378,7.176378,81.912003,113.199997,81.279999,63.060001,22.15,2714.317627,63.544998,65.809998,15.525,15.525,4.607959,12.893913,12.893913,12.778827,8.257,111.400002,6.755668,33.442917,14.868656,2.776,182.399994,218.300003,176.550003,13.89,31.094999,13.5,17.490999,46.779999,25.539213,91.836998,67.269997,120.741997,47.110001,9.038,42.700768,215.500992,16.35,47.620892,74.128326,19.49,135.776993
7/3/2017,110.050003,175.899994,95.750946,20.584999,114.650002,14.6,24.565001,7.417402,7.417402,82.800003,113.400002,82.980003,64.940002,22.365,2750.05835,64.168999,66.68,16.094999,16.094999,4.67275,13.113446,13.113446,12.934193,8.304,112.900002,6.758591,33.671772,15.237911,2.85,182.949997,220.949997,179.800003,14.08,31.559999,13.755,17.709,47.43,25.46051,90.989998,68.160004,123.147003,48.365002,9.229,43.559025,213.449997,16.98,47.803219,74.445747,19.719999,137.246002
7/4/2017,109.150002,176.649994,95.819832,20.725,114.300003,14.66,24.525,7.368999,7.368999,82.257004,113,82.279999,64.68,22.450001,2750.05835,64.195999,66.410004,16.395,16.395,4.657043,13.030512,13.030512,12.973034,8.258,112.199997,6.743,33.626995,15.173906,2.85,181.350006,220.050003,179.699997,14.065,31.285,13.816,17.403,47.205002,82.50071,90.860001,67.510002,121.800003,48.575001,9.15,43.386387,215.850006,17.26,47.571617,74.187843,19.57,138.022003
7/5/2017,108.650002,176.699997,95.554131,20.469999,115.300003,14.74,24.629999,7.372951,7.372951,82.245003,112.400002,81.529999,64.470001,22.424999,2782.820801,63.581001,66.43,16.360001,16.360001,4.604033,12.962213,12.962213,12.788537,8.255,113.300003,6.745,33.721523,15.188677,2.844,181.5,221.800003,180.25,14.08,31.379999,13.526,17.319,47.654999,25.46051,91.259003,67.919998,122.301003,49,9.026,42.740227,214.300003,17,47.620892,74.733406,19.615,137.822998
7/6/2017,107.800003,177.149994,94.491318,20.385,115.349998,15.05,24.809999,7.429255,7.429255,81.400002,110.650002,81.440002,65.339996,22.309999,2738.144775,63.316002,65.43,16.695,16.695,4.613849,12.781708,12.781708,12.710855,8.087,112.050003,6.681,33.36829,15.365919,2.866,178.550003,219.199997,179.899994,14.03,31.049999,13.589,17.094,47.195,25.480186,90.397003,67.379997,120.595001,49.855,9.007,42.518261,212.5,17.5,47.18726,72.858627,19.459999,140.483994
7/7/2017,107.400002,178.75,95.80999,20.065001,116.5,15,25,7.439134,7.439134,81.304001,109.949997,81.379997,65.519997,21.280001,2752.044189,63.575001,65.580002,16.68,16.68,4.633482,12.77683,12.77683,12.58462,8.29,112.400002,6.675,33.467789,15.360996,2.84,179.350006,216.399994,180.100006,14.005,31.08,13.4,17.636,47.115002,25.480186,90.699997,67.400002,120.999001,49.424999,9.051,41.886902,213.550003,17.5,47.374508,73.29509,19.549999,141.210007
7/10/2017,107.949997,180,96.735031,20.59,117.699997,15.05,25.174999,7.430243,7.430243,81.799004,110.400002,81.620003,65.559998,21.190001,2758.993652,63.580002,65.75,16.58,16.58,4.710053,12.84025,12.84025,12.623461,8.472,112,6.724,33.577244,15.356072,2.86,180.050003,216.800003,180.75,14.045,31.35,13.415,17.792999,47.330002,25.706457,91.165001,67.639999,121.297997,49.185001,9.014,42.187786,213.550003,17.52,47.763794,74.247353,19.76,140.824997
7/11/2017,107,179.899994,94.963684,20.924999,117.5,14.99,25.030001,7.429255,7.429255,81.848999,110.050003,83.010002,65.260002,21.23,2735.166504,64.234001,64.599998,16.59,16.59,4.702199,12.728045,12.728045,12.594331,8.375,111.400002,6.68,33.174259,15.346226,2.834,179.100006,214.5,179.699997,13.925,31.264999,13.325,17.568001,46.794998,25.539213,90.519997,67.790001,120.518997,48.775002,9.019,42.094067,210.75,17.200001,47.704662,74.51519,19.834999,141.970993
7/12/2017,109.199997,182.5,96.921997,21.264999,119.800003,15.16,25.125,7.423328,7.423328,82.322998,112.550003,84.199997,65.989998,21.459999,2799.698486,64.400002,65.68,16.440001,16.440001,4.782697,13.001241,13.001241,12.807958,8.57,113.449997,6.875,33.622021,15.341302,2.848,182,216.350006,180.649994,14.13,31.615,13.546,18.028999,47.950001,25.558889,91.990997,69.029999,122.938004,49.130001,9.14,42.493603,213.449997,17.440001,48.345257,76.449486,20.055,144
7/13/2017,108.800003,183.850006,97.532127,21.700001,120.400002,15.39,25.33,7.561621,7.561621,82.75,112.849998,84.360001,66.919998,21.625,2777.856934,64.695999,66.080002,16.52,16.52,4.880864,13.00612,13.00612,12.827378,8.579,113.800003,6.88,33.880726,15.503775,2.852,183.100006,216.399994,182.300003,14.36,31.754999,13.8,17.997,48.029999,25.558889,91.429001,69.230003,120.848,49.599998,9.338,42.52813,213.699997,17.389999,48.601494,77.332314,19.705,145.600006
7/14/2017,109.400002,182.800003,97.709267,21.959999,121.599998,15.39,25.215,7.58434,7.58434,83.417999,112.75,83.739998,66.300003,21.764999,2736.15918,64.672997,65.940002,16.370001,16.370001,4.8789,12.991484,12.991484,12.856509,8.613,114.699997,6.89,34.029984,15.459464,2.864,184.149994,219.75,181.800003,14.295,31.84,13.88,17.983999,47.75,25.598242,91.352997,68.68,120.432999,48.98,9.294,42.750092,215.300003,17.08,48.838024,77.262878,19.815001,146.5
7/17/2017,109.599998,181.949997,98.181618,22.200001,121.650002,15.49,25.15,7.539889,7.539889,83.609001,111.849998,83.650002,65.860001,21.889999,2740.130371,64.584,65.830002,16.35,16.35,4.83178,12.962213,12.962213,12.827378,8.568,114.099998,6.91,34.378242,15.405307,2.87,184.25,222.350006,181.399994,14.375,31.74,13.835,17.934999,47.435001,25.676945,91.440002,68.220001,119.183998,48.75,9.347,42.68597,214.449997,16.98,48.882374,77.133934,19.605,146.807007
7/18/2017,108.5,179.699997,97.423882,21.99,122.699997,15.27,24.790001,7.397645,7.397645,82.051003,109.949997,83.279999,64.760002,21.66,2724.245605,64.265999,65.300003,15.94,15.94,4.869083,12.967092,12.967092,12.759406,8.491,112.900002,6.905,33.552372,15.188677,2.87,183.5,219,180.050003,14.25,31.325001,13.68,17.746,47.404999,25.972082,90.205002,68.029999,117.889999,47.950001,9.291,42.335762,215.75,16.68,48.542366,76.528839,19.42,145.350006
7/19/2017,109.25,179.699997,97.866714,22.555,129.800003,15.22,24.965,7.415426,7.415426,81.883003,111.150002,83.279999,64.839996,21.219999,2750.05835,64.236,65.970001,15.945,15.945,4.874974,13.26956,13.26956,12.749696,8.564,114.199997,7.022,34.049885,15.193601,2.856,185.25,222.25,180.699997,14.35,31.610001,13.74,17.775,47.415001,26.021273,91.629997,68.440002,116.987999,48.130001,9.323,42.799416,217.800003,16.83,48.995708,77.748932,19.799999,145.912994
7/20/2017,108.449997,178.949997,97.768303,22.065001,132.100006,15.22,24.885,7.438146,7.438146,81.800003,112.050003,83.370003,64.290001,21.309999,2734.173584,63.759998,65.93,15.84,15.84,4.829817,13.123203,13.123203,12.769116,8.494,115,6.874,33.995159,15.277299,2.868,184.600006,222.300003,179.649994,14.375,31.35,13.816,17.625999,47.560001,25.922894,90.728996,67.580002,118.500999,48.095001,9.385,42.75996,218.149994,16.85,49.168175,77.322395,19.879999,145.524994
7/21/2017,106.050003,176.850006,96.931839,21.575001,131.600006,15.03,24.559999,7.330475,7.330475,81.024002,111,81.190002,63.639999,20.99,2697.439941,62.423,64.650002,15.625,15.625,4.82,13.240288,13.240288,12.662303,8.395,114.099998,6.774,33.45784,15.228065,2.852,180.899994,219.25,177.649994,14.225,30.99,13.66,17.33,46.625,25.922894,89.171997,65.489998,116.071999,47.599998,9.285,42.138462,215.350006,16.51,48.94643,75.507133,19.584999,140.699997
7/24/2017,106.400002,176.5,96.144577,21.764999,131.699997,14.97,24.635,7.422341,7.422341,81.288002,111.300003,78.940002,64.230003,20.735001,2665.67041,61.111,64.050003,16.01,16.01,4.86,13.191504,13.191504,12.681724,8.336,114.349998,6.705,33.477741,15.252681,2.864,179.699997,219.149994,178.25,14.19,32.23,13.71,17.573,47,25.804838,89.106003,65.400002,116.346001,48.165001,9.307,42.079269,215.25,16.75,48.739471,76.171738,19.75,137.524994
7/25/2017,106.5,179.100006,96.056007,22.469999,131.5,15.33,24.995001,7.572486,7.572486,80.952003,111.599998,79.43,65.169998,20.575001,2694.46167,61.484001,64.349998,16.4,16.4,4.798,13.293952,13.293952,12.807958,8.33,116.199997,6.688,33.22401,15.429923,2.886,180.199997,218.850006,180.699997,14.23,32.650002,13.856,17.582001,46.715,26.031109,89.051003,65.660004,117.649002,49.415001,9.332,42.390018,215.649994,17.02,48.798603,76.518921,20,136.820007
7/26/2017,107.300003,179.600006,97.610855,22.049999,132.350006,15.36,25.15,7.576438,7.576438,81.598999,111.75,79.110001,65.900002,20.705,2708.36084,60.500999,64.400002,16.6,16.6,4.858,13.367129,13.367129,12.875931,8.385,116.25,6.697,33.452866,15.538238,2.902,180.800003,218,181.5,14.33,32.75,14.004,17.875,47.395,25.627754,90.211998,66.099998,117.398003,50,9.461,42.636646,216.75,16.950001,49.2076,76.57843,20.025,138.574997
7/27/2017,106.800003,182.050003,103.328362,22.385,132.899994,15.4,25.280001,7.608047,7.608047,79.725998,108.449997,78.5,66,20.76,2698.432861,60.148998,64.75,15.525,15.525,4.89,13.411036,13.411036,12.83709,8.395,116.400002,6.719,33.577244,15.651477,2.906,181.050003,216.050003,181.600006,14.48,32.799999,14.035,17.747,46.735001,25.568727,89.400002,68.599998,115.510002,50.290001,9.79,42.419613,217,16.950001,49.178032,76.637955,20.105,135.651001
7/28/2017,105,180.649994,101.704628,22.01,129.850006,15.27,25.145,7.613975,7.613975,79.888,107.699997,77.849998,66.099998,20.674999,2647.800049,59.681999,63.650002,15.41,15.41,4.814,13.308588,13.308588,12.875931,8.254,111.599998,6.652,33.333462,15.567779,2.904,176.050003,213.149994,180.899994,14.325,32.299999,14.11,17.485001,47.41,25.617918,90.484001,66.959999,115.947998,49.955002,9.622,42.409752,213.449997,16.75,48.719761,74.723495,19.83,134.425003
7/31/2017,103.699997,180,100.179306,22.184999,128.149994,15.33,24.959999,7.55767,7.55767,80.846001,107.150002,77.709999,65.57,20.305,2637.87207,59.398998,63.09,15.09,15.09,4.824,13.274437,13.274437,12.982744,8.351,107.099998,6.664,33.423016,15.572701,2.912,175.100006,212.699997,181.5,14.22,32.380001,14.174,17.77,46.889999,25.706457,89.237,66.349998,114.681,49.599998,9.56,42.380154,211.350006,16.639999,48.586712,75.130188,19.57,132.824997
8/1/2017,104.099998,182.75,99.490448,21.98,127.949997,15.4,25.120001,7.670279,7.670279,81.402,107.5,78.889999,66.790001,20.295,2650.77832,60.039001,63.130001,15.315,15.315,4.888,13.3964,13.3964,13.079848,8.592,106.75,6.757,33.711575,15.6564,2.916,175.899994,215.899994,183.949997,14.26,32.625,14.34,18.136999,47.485001,25.795,90.585999,66.910004,116.697998,50.16,9.66,42.858608,213.75,16.82,48.596569,74.842522,20.125,134.324997
8/2/2017,103.699997,183.600006,98.604774,21.334999,127.050003,15.83,25.299999,7.652499,7.652499,80.789001,106.199997,78.860001,66.559998,20.299999,2606.102295,59.881001,63.450001,15.14,15.14,4.88,13.313466,13.313466,13.13811,8.531,106.199997,6.76,33.582218,15.459464,2.9,174.949997,215.050003,184.449997,14.235,32.215,14.387,17.921,47.330002,26.219999,89.723999,67.389999,116.114998,48.150002,9.522,43.050976,213.699997,16.629999,48.458595,74.078728,20.014999,133.375
8/3/2017,104.25,183.5,99.638062,21.67,128.300003,15.85,25.205,7.722632,7.722632,80.898003,106.25,79.379997,67.220001,20.365,2650.77832,59.909,64.68,15.28,15.28,4.94,13.318344,13.318344,13.108979,8.501,105.449997,6.779,33.512569,15.425,2.9,175.100006,219,184.600006,14.3,32.040001,14.264,18.041,47.650002,26.17,90.589996,67.370003,112.949997,48.724998,9.49,42.981918,214.050003,17.82,48.710258,74.951637,20.115,131.399994
8/4/2017,105.949997,185.800003,100.523735,22.16,129.850006,15.93,25.469999,7.738438,7.738438,82.047997,107,81.349998,68.120003,20.700001,2679.56958,60.619999,67.050003,15.64,15.64,4.984,13.508607,13.508607,13.157531,8.809,107,6.849,33.791176,15.7,2.92,176.550003,221.899994,186.149994,14.455,32.235001,14.534,18.370001,48.25,26.120001,91.252998,68.800003,111.648003,49.830002,9.707,43.327194,214.199997,17.889999,49.132191,76.429649,20.26,132.481003
8/7/2017,105.400002,185.300003,100.031693,23.219999,131.050003,16.08,25.51,7.77301,7.77301,81.800003,106.800003,81,68.550003,20.549999,2676.591309,60.450001,67.559998,15.47,15.47,4.982,13.440307,13.440307,13.176951,8.769,106.650002,6.843,33.786201,15.72,2.928,176.050003,222.5,185.949997,14.51,32.450001,14.529,18.576,48.404999,26.1,90.376999,69.139999,111.447998,50.27,9.699,43.248276,212.699997,18.35,49.271175,76.727226,19.985001,131.205994
8/8/2017,105.550003,187.100006,99.933289,23.275,131.300003,16.02,25.67,7.828328,7.828328,81.690002,106.800003,80.790001,68.889999,20.485001,2677.583984,60.41,67.199997,15.465,15.465,5.01,13.49885,13.49885,13.14782,8.93,106.650002,6.89,34.184212,15.75,2.922,176.5,222.75,186.100006,14.47,32.465,14.6,18.893,48.165001,26.209999,90.786003,70.199997,111.954002,49.955002,9.818,43.322266,212.800003,18.33,49.514404,76.687546,19.924999,131.449997
8/9/2017,104.150002,184.25,98.368599,22.98,130.399994,15.81,25.34,7.632743,7.632743,80.681999,105.900002,80.07,67.269997,20.32,2640.850342,60.109001,66.629997,14.88,14.88,4.974,13.347616,13.347616,13.108979,9.199,105.699997,6.844,33.870777,15.53,2.884,175.600006,217.149994,181.5,14.325,32.025002,14.4,19.113001,47.349998,26.27,89.844002,68.040001,110.601997,48.439999,9.629,42.863541,211.649994,18,49.618645,76.30069,19.35,130.175003
8/10/2017,103.150002,181.300003,97.847038,22.924999,129.149994,15.72,24.969999,7.499389,7.499389,79.773003,104.650002,80.050003,66.690002,20.16,2617.023193,59.640999,65.489998,14.42,14.42,4.924,13.406157,13.406157,13.099268,9.064,105.25,6.756,33.42799,15.305,2.876,173.699997,215.149994,177.350006,14.285,31.735001,14.279,18.83,46.790001,26.1,88.973,67.040001,108.438004,47.889999,9.454,42.952328,210.850006,17.629999,49.117294,75.993187,19.24,128.175003
8/11/2017,102.849998,180.149994,96.636612,21.905001,127.25,15.44,24.565001,7.361097,7.361097,79.831001,105.699997,79.949997,65.690002,20.4,2609.080811,59.874001,64.919998,14.22,14.22,4.888,13.230532,13.230532,12.914772,9.229,105,6.704,33.0051,15.14,2.846,173.600006,214.449997,176.300003,14.065,31.355,14.115,18.862,46.02,26.040001,88.358002,66.440002,109.235001,47.215,9.195,42.172989,208.149994,17.43,48.789684,75.030998,18.975,128.925003
8/14/2017,104,182.199997,97.571495,22,128.899994,15.5,24.76,7.487535,7.487535,81.157997,107.050003,80.199997,66.690002,20.405001,2639.857666,60.150002,66.419998,14.66,14.66,5.03,13.474457,13.474457,12.963324,9.475,106.050003,6.866,33.263809,15.27,2.864,175.149994,216.600006,177.899994,14.285,31.67,14.227,19.308001,46.764999,26.1,89.75,67.220001,110.407997,48.32,9.44,42.281506,215.449997,17.76,49.226501,76.171738,19.209999,130.824997
8/15/2017,104.300003,183,97.847038,21.934999,129.899994,NA,24.879999,7.546804,7.546804,81.019997,107.050003,80,67.190002,20.415001,2699.425537,60.34,67.110001,14.58,14.58,NA,13.757411,13.757411,NA,9.507,106.550003,6.923,33.423016,15.39,NA,175.300003,217.050003,177.149994,14.33,31.76,14.145,19.572001,46.869999,25.91,90.115997,67.68,110.449997,48.645,9.378,42.168056,216,NA,49.588863,76.330444,19.165001,130.949997
8/16/2017,104.849998,183.850006,98.604774,22.48,130.649994,15.56,25.040001,7.571499,7.571499,81.942001,108.099998,80.139999,67.239998,20.635,2726.231201,60.674,67.110001,14.58,14.58,5.065,13.737897,13.737897,13.021585,9.572,106,6.97,33.592167,15.45,2.926,176.399994,219.100006,177.800003,14.33,32.240002,14.25,20.205,47.244999,26.209999,90.460999,68.440002,112.400002,48.959999,9.375,42.464005,218.100006,18.030001,49.837055,77.084328,19.174999,132.199997
8/17/2017,104.449997,182.600006,98.850792,22.059999,129.949997,15.43,24.805,7.42728,7.42728,81.371002,108.099998,79.809998,66.199997,20.559999,2703.396729,60.41,66.57,14.11,14.11,5.03,13.85498,13.85498,12.856509,9.538,105.599998,7.014,33.602119,15.28,2.916,176.300003,219.600006,176.399994,14.245,32.130001,14.099,20.441999,46.68,25.959999,89.675003,67.830002,111.149002,47.825001,9.241,42.18285,217.25,17.66,49.717926,76.548676,19.07,131.350006
8/18/2017,103.050003,182.699997,97.502609,22.200001,129.100006,15.51,24.780001,7.411475,7.411475,81.431999,107.900002,79.540001,65.989998,20.385,2651.77124,60.201,66.190002,14.1,14.1,5.065,13.806195,13.806195,12.86622,9.597,104.599998,7.01,33.278736,15.265,2.916,175.399994,217.699997,178.699997,14.225,31.709999,14,20.561001,46.310001,26.129999,89.07,67.620003,111.391998,48.02,9.177,42.074341,213.800003,17.940001,49.509441,75.953506,18.945,130.050003
8/21/2017,102.5,181.300003,97.41404,22.215,128.199997,15.37,24.57,7.347268,7.347268,80.599998,106.400002,78.970001,64.68,20.545,2639.857666,60.200001,66.5,13.76,13.76,5.07,13.718383,13.718383,12.807958,9.391,104.25,6.966,33.437939,15.08,2.896,175,217,176.949997,14.155,31.495001,14.03,20.400999,46,26.01,88.441002,67.07,111.300003,47.165001,9.128,42.202583,212.600006,17.75,49.405201,75.52697,18.719999,129.350006
8/22/2017,103.849998,182.899994,97.945442,22.225,130.550003,15.26,24.709999,7.41839,7.41839,82.230003,108.900002,79.379997,65.120003,20.59,2679.56958,60.848999,66.830002,13.74,13.74,5.04,13.845223,13.845223,12.759406,9.431,104.550003,6.981,33.497643,15.15,2.876,177.149994,218.949997,177.800003,14.245,32.174999,14.118,20.75,46.455002,25.889999,89.698997,68.080002,113,46.994999,9.164,42.833942,214.199997,17.620001,49.837055,76.032867,19.07,128.975006
8/23/2017,103.699997,181.600006,96.813751,22.16,130.100006,15.24,24.625,7.329488,7.329488,82.480003,108.050003,79.110001,64.169998,20.584999,2670.634277,60.703999,66.769997,13.8,13.8,4.98,13.967186,13.967186,12.769116,9.375,105.050003,6.941,33.268787,15.025,2.834,178.25,216.949997,177.25,14.25,32.115002,14.195,20.899,46.134998,26.030001,89.169998,67.720001,112.301003,46.965,9.082,43.085503,212.800003,17.299999,49.549152,75.487289,19.075001,129.556
8/24/2017,103.150002,182.75,96.921997,22.195,129.699997,15.21,24.855,7.383817,7.383817,82.597,107.699997,79.790001,64.389999,20.16,2772.892822,61.737,66.5,13.805,13.805,5.08,14.147692,14.147692,12.759406,9.429,106.050003,6.926,33.278736,15.015,2.84,179.899994,218,177.5,14.215,32.195,14.232,20.837999,46.029999,26,88.699997,67.330002,111.753998,47.105,9.093,42.858608,212.550003,17.540001,49.658356,75.120277,18.945,130.524994
